NegotiationID;Day;Month;Year;Hours;Minutes;SenderID;SenderBestCase;SenderWorstCase;ReceiverID ;ReceiverBestCase 1;ReceiverWorstCase 1;JointUtility (Best);JointUtility (Worst);ContractImbalance (Best);ContractImbalance (Worst);Value 1= - ;Value 1=h;Value 1=g;Value 1=i;Value 1=j;Utility_Issue1;Value 2= - ;Value 2=z;Value 2=y;Value 2=x;Utility_Issue2;Value 3= - ;Value 3=n;Value 3=m;Value 3=l;Value 3=k;Utility_Issue3;Value 4= - ;Value 4=r;Value 4=s;Value 4=q;Value 4=p;Value 4=t;Utility_Issue4;Value 5= - ;Value 5=b;Value 5=a;Value 5=c;Utility_Issue5;MessageType
1879;4;12;2017;20;23;1881;1;0.18;1882;0.82;0;1.82;0.18;0.18;0.18;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0.18;1
1879;5;12;2017;7;32;1882;0.8686;0.3486;1881;0.6348;0.0948;1.5034;0.4434;0.2338;0.2538;0;1;0;0;0;0.3;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0486;1
1879;5;12;2017;16;22;1881;0.688;0.348;1882;0.4886;0.1686;1.1766;0.5166;0.1994;0.1794;0;0;0;1;0;0.112;0;0;0;1;0.2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.036;1
1879;5;12;2017;17;5;1882;0.6886;0.5286;1881;0.3602;0.2002;1.0488;0.7288;0.3284;0.3284;0;0;0;1;0;0.12;0;0;1;0;0.2;0;0;0;1;0;0.16;1;0;0;0;0;0;0;0;0;0;1;0.0486;1
1879;5;12;2017;17;30;1881;0.5602;0.4002;1882;0.4886;0.3286;1.0488;0.7288;0.0716;0.0716;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;1;0;0;0;0;0;0;0;0;0;1;0.036;1
1879;5;12;2017;18;53;1882;0.4886;0.4886;1881;0.4146;0.4146;0.9032;0.9032;0.074;0.074;0;0;0;1;0;0.12;0;0;0;1;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
1879;6;12;2017;9;34;1881;0.5602;0.5602;1882;0.3526;0.3526;0.9128;0.9128;0.2076;0.2076;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;0;1;0.036;1
1879;6;12;2017;12;19;1882;0.4886;0.4886;1881;0.4146;0.4146;0.9032;0.9032;0.074;0.074;0;0;0;1;0;0.12;0;0;0;1;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
1879;6;12;2017;17;49;1881;0.5242;0.5242;1882;0.484;0.484;1.0082;1.0082;0.0402;0.0402;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;1
1879;6;12;2017;20;47;1882;0.54;0.54;1881;0.4538;0.4538;0.9938;0.9938;0.0862;0.0862;0;0;0;1;0;0.12;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
1879;7;12;2017;9;25;1881;0.5282;0.5282;1882;0.3734;0.3734;0.9016;0.9016;0.1548;0.1548;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;0;0;1;0.036;1
1879;7;12;2017;13;4;1882;0.5048;0.5048;1881;0.4922;0.4922;0.997;0.997;0.0126;0.0126;0;0;0;1;0;0.12;0;0;0;1;0;0;0;0;1;0;0.16;0;1;0;0;0;0;0.0448;0;0;1;0;0.18;1
1879;7;12;2017;18;55;1881;0.4922;0.4922;1882;0.5048;0.5048;0.997;0.997;0.0126;0.0126;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;0;1;0;0;4
1905;4;12;2017;10;0;1907;0.4922;0.4922;1908;0.5048;0.5048;0.997;0.997;0.0126;0.0126;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
1905;4;12;2017;23;8;1908;0.4922;0.4922;1907;0.5048;0.5048;0.997;0.997;0.0126;0.0126;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
1905;6;12;2017;21;38;1907;1;1;1908;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
1905;7;12;2017;2;43;1908;1;0.84;1907;0.2532;0.0732;1.2532;0.9132;0.7468;0.7668;0;1;0;0;0;0.3;0;0;1;0;0.2;1;0;0;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
1905;7;12;2017;11;24;1907;0.6028;0.4228;1908;0.5534;0.3934;1.1562;0.8162;0.0494;0.0294;0;1;0;0;0;0.0588;0;0;0;1;0.2;1;0;0;0;0;0;0;1;0;0;0;0;0.128;0;0;0;1;0.036;1
1905;7;12;2017;16;5;1908;0.5904;0.5904;1907;0.5284;0.5284;1.1188;1.1188;0.062;0.062;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
1905;7;12;2017;16;40;1907;0.5904;0.5904;1908;0.5284;0.5284;1.1188;1.1188;0.062;0.062;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
1905;7;12;2017;16;44;1908;0.5904;0.5904;1907;0.5284;0.5284;1.1188;1.1188;0.062;0.062;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
1905;7;12;2017;17;1;1907;0.5284;0.5284;1908;0.5904;0.5904;1.1188;1.1188;0.062;0.062;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;0;1;0;0;1
1905;7;12;2017;17;51;1908;0.5904;0.5904;1907;0.5284;0.5284;1.1188;1.1188;0.062;0.062;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;4
1931;4;12;2017;13;12;1933;0.9296;0.9296;1934;0.1644;0.1644;1.094;1.094;0.7652;0.7652;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;0
1931;5;12;2017;11;33;1934;1;0.32;1933;0.7266;0.0666;1.7266;0.3866;0.2734;0.2534;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;1;0;0;0;0;1
1931;6;12;2017;10;1;1933;1;1;1934;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
1931;6;12;2017;18;26;1934;0.8976;0.8976;1933;0.0732;0.0732;0.9708;0.9708;0.8244;0.8244;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
1931;6;12;2017;23;42;1933;0.8902;0.8902;1934;0.078;0.078;0.9682;0.9682;0.8122;0.8122;0;0;1;0;0;0.28;0;0;0;1;0.2;0;1;0;0;0;0.0702;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
1931;7;12;2017;13;48;1934;0.4122;0.4122;1933;0.2904;0.2904;0.7026;0.7026;0.1218;0.1218;0;0;0;1;0;0.12;0;1;0;0;0.026;0;0;1;0;0;0.0576;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
1931;7;12;2017;16;45;1933;0.7266;0.7266;1934;0.374;0.374;1.1006;1.1006;0.3526;0.3526;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;1;0;0;0;0.0144;0;1;0;0;0.18;1
1931;8;12;2017;12;15;1934;0.4226;0.4226;1933;0.5826;0.5826;1.0052;1.0052;0.16;0.16;0;0;1;0;0;0.054;0;0;0;1;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
1931;8;12;2017;13;18;1933;0.4226;0.4226;1934;0.5826;0.5826;1.0052;1.0052;0.16;0.16;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
1931;8;12;2017;14;9;1934;0.4226;0.4226;1933;0.5826;0.5826;1.0052;1.0052;0.16;0.16;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
1931;8;12;2017;14;30;1933;0.7266;0.7266;1934;0.374;0.374;1.1006;1.1006;0.3526;0.3526;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;1;0;0;0;0.0144;0;1;0;0;0.18;1
1931;8;12;2017;15;10;1934;0.374;0.374;1933;0.7266;0.7266;1.1006;1.1006;0.3526;0.3526;0;0;1;0;0;0.054;0;0;0;1;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;1;0;0;0;5
1957;4;12;2017;11;12;1959;1;1;1960;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
1957;4;12;2017;12;47;1960;1;0.38;1959;0.62;0;1.62;0.38;0.38;0.38;1;0;0;0;0;0;0;0;1;0;0.2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.18;1
1957;4;12;2017;15;6;1959;1;1;1960;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
1957;5;12;2017;19;9;1960;0.826;0.826;1959;0.2534;0.2534;1.0794;1.0794;0.5726;0.5726;0;1;0;0;0;0.3;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
1957;6;12;2017;15;49;1959;0.826;0.826;1960;0.2534;0.2534;1.0794;1.0794;0.5726;0.5726;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
1957;6;12;2017;17;37;1960;0.566;0.566;1959;0.5086;0.5086;1.0746;1.0746;0.0574;0.0574;0;1;0;0;0;0.3;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;1;0;0;0;1
1957;6;12;2017;19;54;1959;0.896;0.896;1960;0.1552;0.1552;1.0512;1.0512;0.7408;0.7408;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
1957;6;12;2017;20;34;1960;0.5308;0.5308;1959;0.547;0.547;1.0778;1.0778;0.0162;0.0162;0;1;0;0;0;0.3;0;1;0;0;0.026;0;0;0;1;0;0.16;0;1;0;0;0;0;0.0448;0;1;0;0;0;1
1957;7;12;2017;11;11;1959;0.7298;0.7298;1960;0.32;0.32;1.0498;1.0498;0.4098;0.4098;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
1957;7;12;2017;11;58;1960;0.566;0.566;1959;0.3818;0.3818;0.9478;0.9478;0.1842;0.1842;0;0;0;1;0;0.12;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
1957;7;12;2017;12;59;1959;0.6546;0.6546;1960;0.4;0.4;1.0546;1.0546;0.2546;0.2546;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;1;0;0;0;0.0144;0;1;0;0;0.18;1
1957;7;12;2017;13;57;1960;0.574;0.574;1959;0.5266;0.5266;1.1006;1.1006;0.0474;0.0474;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;1;0;0;0;1
1957;7;12;2017;14;36;1959;0.6402;0.6402;1960;0.4588;0.4588;1.099;1.099;0.1814;0.1814;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
1957;7;12;2017;14;59;1960;0.54;0.54;1959;0.5806;0.5806;1.1206;1.1206;0.0406;0.0406;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;1;0;0;0;1
1957;7;12;2017;15;19;1959;0.54;0.54;1960;0.5806;0.5806;1.1206;1.1206;0.0406;0.0406;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
1957;7;12;2017;15;52;1960;0.54;0.54;1959;0.5806;0.5806;1.1206;1.1206;0.0406;0.0406;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
1957;7;12;2017;16;45;1959;0.6018;0.6018;1960;0.494;0.494;1.0958;1.0958;0.1078;0.1078;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
1957;7;12;2017;18;25;1960;0.574;0.574;1959;0.5266;0.5266;1.1006;1.1006;0.0474;0.0474;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;1;0;0;0;1
1957;7;12;2017;19;12;1959;0.6018;0.6018;1960;0.494;0.494;1.0958;1.0958;0.1078;0.1078;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
1957;7;12;2017;22;41;1960;0.5752;0.5752;1959;0.5468;0.5468;1.122;1.122;0.0284;0.0284;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;1;0;0;0;0;0.0448;0;1;0;0;0;1
1957;8;12;2017;10;56;1959;0.619;0.619;1960;0.5048;0.5048;1.1238;1.1238;0.1142;0.1142;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
1957;8;12;2017;11;59;1960;0.54;0.54;1959;0.5806;0.5806;1.1206;1.1206;0.0406;0.0406;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;1;0;0;0;1
1957;8;12;2017;13;36;1959;0.619;0.619;1960;0.5048;0.5048;1.1238;1.1238;0.1142;0.1142;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
1957;8;12;2017;14;4;1960;0.618;0.618;1959;0.4922;0.4922;1.1102;1.1102;0.1258;0.1258;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
1957;8;12;2017;14;31;1959;0.619;0.619;1960;0.5048;0.5048;1.1238;1.1238;0.1142;0.1142;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
1957;8;12;2017;14;46;1960;0.5344;0.5344;1959;0.5988;0.5988;1.1332;1.1332;0.0644;0.0644;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
1957;8;12;2017;15;6;1959;0.5988;0.5988;1960;0.5344;0.5344;1.1332;1.1332;0.0644;0.0644;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;1;0;0;4
1983;4;12;2017;14;46;1985;1;1;1986;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
1983;4;12;2017;16;36;1986;1;1;1985;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
1983;6;12;2017;12;0;1985;1;1;1986;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
1983;6;12;2017;20;26;1986;0.618;0.618;1985;0.4922;0.4922;1.1102;1.1102;0.1258;0.1258;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
1983;7;12;2017;11;49;1985;0.6562;0.6562;1986;0.3126;0.3126;0.9688;0.9688;0.3436;0.3436;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;0;1;0.036;1
1983;7;12;2017;15;48;1986;0.5326;0.5326;1985;0.507;0.507;1.0396;1.0396;0.0256;0.0256;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;0;1;0.0486;1
1983;7;12;2017;19;36;1985;0.6202;0.6202;1986;0.444;0.444;1.0642;1.0642;0.1762;0.1762;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;1
1983;7;12;2017;22;8;1986;0.5156;0.5156;1985;0.44;0.44;0.9556;0.9556;0.0756;0.0756;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
1983;8;12;2017;13;36;1985;0.5102;0.5102;1986;0.458;0.458;0.9682;0.9682;0.0522;0.0522;0;0;1;0;0;0.28;0;0;1;0;0;0;1;0;0;0;0.0702;0;0;0;1;0;0;0.16;0;0;1;0;0;1
1983;8;12;2017;15;31;1986;0.618;0.618;1985;0.4922;0.4922;1.1102;1.1102;0.1258;0.1258;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
1983;8;12;2017;15;49;1985;0.4922;0.4922;1986;0.618;0.618;1.1102;1.1102;0.1258;0.1258;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;4
2009;4;12;2017;14;47;2011;1;1;2012;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
2009;4;12;2017;21;32;2012;1;1;2011;0.1254;0.1254;1.1254;1.1254;0.8746;0.8746;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
2009;7;12;2017;7;23;2011;0.824;0.824;2012;0.1778;0.1778;1.0018;1.0018;0.6462;0.6462;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;0;0;1;0.036;1
2009;8;12;2017;0;29;2012;0.6226;0.6226;2011;0.3826;0.3826;1.0052;1.0052;0.24;0.24;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
2009;8;12;2017;8;16;2011;0.7496;0.7496;2012;0.3444;0.3444;1.094;1.094;0.4052;0.4052;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;0;1;0;0;1
2009;8;12;2017;10;24;2012;1;0;2011;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2009;8;12;2017;13;2;2011;0.6776;0.6776;2012;0.3704;0.3704;1.048;1.048;0.3072;0.3072;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;0;1;0;0;1
2009;8;12;2017;13;17;2012;0.3704;0.3704;2011;0.6776;0.6776;1.048;1.048;0.3072;0.3072;0;0;1;0;0;0.054;0;1;0;0;0.026;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;4
2035;4;12;2017;12;0;2037;1;1;2038;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
2035;5;12;2017;15;59;2038;1;1;2037;0.1254;0.1254;1.1254;1.1254;0.8746;0.8746;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
2035;6;12;2017;16;26;2037;1;0.16;2038;0.864;0.024;1.864;0.184;0.136;0.136;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.16;1;0;0;0;0;1
2035;7;12;2017;12;32;2038;1;0.16;2037;0.864;0.024;1.864;0.184;0.136;0.136;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2035;7;12;2017;14;7;2037;1;0.16;2038;0.864;0.024;1.864;0.184;0.136;0.136;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2035;7;12;2017;23;1;2038;0.674;0.514;2037;0.5496;0.3696;1.2236;0.8836;0.1244;0.1444;0;0;1;0;0;0.054;0;0;1;0;0.2;1;0;0;0;0;0;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
2035;8;12;2017;8;5;2037;0.5496;0.5496;2038;0.5444;0.5444;1.094;1.094;0.0052;0.0052;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;0;1;0;0;1
2035;8;12;2017;9;39;2038;0.5444;0.5444;2037;0.5496;0.5496;1.094;1.094;0.0052;0.0052;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;4
2061;4;12;2017;10;54;2063;0.8902;0.8902;2064;0.078;0.078;0.9682;0.9682;0.8122;0.8122;0;0;1;0;0;0.28;0;0;0;1;0.2;0;1;0;0;0;0.0702;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
2061;5;12;2017;13;17;2064;0.8976;0.8976;2063;0.0732;0.0732;0.9708;0.9708;0.8244;0.8244;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
2061;6;12;2017;0;58;2063;0.5602;0.5602;2064;0.3526;0.3526;0.9128;0.9128;0.2076;0.2076;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;0;1;0.036;1
2061;6;12;2017;20;51;2064;0.664;0.664;2063;0.471;0.471;1.135;1.135;0.193;0.193;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
2061;7;12;2017;0;6;2063;0.5242;0.5242;2064;0.484;0.484;1.0082;1.0082;0.0402;0.0402;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;1
2061;7;12;2017;7;0;2064;0.5616;0.5616;2063;0.4188;0.4188;0.9804;0.9804;0.1428;0.1428;0;1;0;0;0;0.3;0;0;0;1;0;0;0;1;0;0;0.0576;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
2061;7;12;2017;11;24;2063;0.471;0.471;2064;0.664;0.664;1.135;1.135;0.193;0.193;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;1
2061;7;12;2017;17;51;2064;0.664;0.664;2063;0.471;0.471;1.135;1.135;0.193;0.193;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;4
2087;4;12;2017;9;27;2089;0.8902;0.8902;2090;0.078;0.078;0.9682;0.9682;0.8122;0.8122;0;0;1;0;0;0.28;0;0;0;1;0.2;0;1;0;0;0;0.0702;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
2087;5;12;2017;1;53;2090;1;1;2089;0.1254;0.1254;1.1254;1.1254;0.8746;0.8746;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
2087;5;12;2017;9;38;2089;1;1;2090;0.1254;0.1254;1.1254;1.1254;0.8746;0.8746;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2087;5;12;2017;12;31;2090;1;1;2089;0.1254;0.1254;1.1254;1.1254;0.8746;0.8746;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2087;5;12;2017;17;14;2089;0.6382;0.6382;2090;0.284;0.284;0.9222;0.9222;0.3542;0.3542;0;0;1;0;0;0.28;0;1;0;0;0.128;0;1;0;0;0;0.0702;0;0;0;1;0;0;0.16;0;0;1;0;0;1
2087;5;12;2017;23;41;2090;0.6382;0.6382;2089;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2087;6;12;2017;9;12;2089;0.6382;0.6382;2090;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2087;6;12;2017;15;29;2090;0.6382;0.6382;2089;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2087;7;12;2017;9;51;2089;0.6382;0.6382;2090;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2087;7;12;2017;10;42;2090;0.6382;0.6382;2089;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2087;7;12;2017;12;50;2089;0.6382;0.6382;2090;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2087;7;12;2017;14;39;2090;0.6382;0.6382;2089;0.284;0.284;0.9222;0.9222;0.3542;0.3542;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
