NegotiationID;SenderID;SenderBestCase;SenderWorstCase;ReceiverIDs;ReceiversBestCase;ReceiversWorstCase;Day;Month;Year;Hours;Minutes;Joint Utility (Best);Joint Utility (Worst;Contract Imbalance (Best;Contract Imbalance (Worst;Value 5=null;Value 5=a;Value 5=b;Value 5=c;Utility_Issue5;Value 4=q;Value 4=s;Value 4=r;Value 4=p;Value 4=null;Value 4=t;Utility_Issue4;Value 2=x;Value 2=y;Value 2=z;Value 2=null;Utility_Issue2;Value 3=k;Value 3=l;Value 3=null;Value 3=n;Value 3=m;Utility_Issue3;Value 1=null;Value 1=h;Value 1=g;Value 1=i;Value 1=j;Utility_Issue1;MessageType
15;31;1;0.54;32;0.53;0.05;5;12;2016;10;14;1.53;0.59;0.47;0.49;1;0;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;1;0;0;0;0;0;0
15;32;1;0.52;31;0.53;0.07;5;12;2016;20;34;1.53;0.59;0.47;0.45;1;0;0;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;1;0;0;0;0;0;1
15;31;0.97;0.51;32;0.56;0.08;5;12;2016;22;29;1.53;0.59;0.41;0.43;1;0;0;0;0;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;1;0;0;0;0;0;1
15;32;0.86;0.86;31;0.27;0.27;6;12;2016;0;31;1.13;1.13;0.59;0.59;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
15;31;0.68;0.68;32;0.37;0.37;6;12;2016;12;26;1.05;1.05;0.31;0.31;0;1;0;0;0;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
15;32;0.75;0.75;31;0.35;0.35;6;12;2016;19;8;1.1;1.1;0.4;0.4;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
15;31;0.65;0.65;32;0.35;0.35;7;12;2016;10;38;1;1;0.3;0.3;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
15;32;0.62;0.62;31;0.47;0.47;7;12;2016;14;31;1.09;1.09;0.15;0.15;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;1
15;31;0.6;0.6;32;0.45;0.45;7;12;2016;22;12;1.05;1.05;0.15;0.15;0;1;0;0;0;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
15;32;0.55;0.55;31;0.58;0.58;8;12;2016;1;36;1.13;1.13;-0.03;-0.03;0;0;1;0;0;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
15;31;0.58;0.58;32;0.55;0.55;8;12;2016;10;0;1.13;1.13;0.03;0.03;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;4
16;33;1;0.82;34;0.24;0.08;5;12;2016;11;25;1.24;0.9;0.76;0.74;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;1;0;0;0;0;0;1;0;0;0.28;0
16;34;1;0.84;33;0.25;0.07;6;12;2016;10;24;1.25;0.91;0.75;0.77;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.3;1
16;33;0.93;0.75;34;0.26;0.1;6;12;2016;22;20;1.19;0.85;0.67;0.65;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;0;0;1;0;0;0;0;0;1;0;0;0.28;1
16;34;0.74;0.58;33;0.51;0.33;7;12;2016;13;19;1.25;0.91;0.23;0.25;0;0;1;0;0;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.3;1
16;33;0.69;0.51;34;0.39;0.23;7;12;2016;14;29;1.08;0.74;0.3;0.28;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;0;1;0;0;0;0;0;0;1;0;0.112;1
16;34;0.61;0.61;33;0.51;0.51;7;12;2016;20;39;1.12;1.12;0.1;0.1;0;0;1;0;0;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
16;33;0.51;0.51;34;0.61;0.61;8;12;2016;23;24;1.12;1.12;-0.1;-0.1;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;4
17;35;1;0;36;1;0;5;12;2016;9;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
17;36;1;0;35;1;0;5;12;2016;20;22;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;2
17;35;0.89;0.89;36;0.08;0.08;6;12;2016;10;34;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;0
17;36;1;0.38;35;0.62;0;6;12;2016;19;27;1.62;0.38;0.38;0.38;0;1;0;0;0.18;0;0;0;0;1;0;0;0;1;0;0;0.2;0;0;1;0;0;0;1;0;0;0;0;0;1
17;35;0.89;0.89;36;0.08;0.08;6;12;2016;21;3;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
17;36;0.9;0.9;35;0.07;0.07;6;12;2016;22;40;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
17;35;0.6;0.6;36;0.49;0.49;7;12;2016;12;26;1.09;1.09;0.11;0.11;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
17;36;0.74;0.74;35;0.38;0.38;7;12;2016;21;0;1.12;1.12;0.36;0.36;0;0;1;0;0;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
17;35;0.53;0.53;36;0.57;0.57;8;12;2016;12;41;1.1;1.1;-0.04;-0.04;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
17;36;0.64;0.64;35;0.36;0.36;8;12;2016;18;46;1;1;0.28;0.28;0;0;1;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
17;35;0.56;0.56;36;0.39;0.39;8;12;2016;19;16;0.95;0.95;0.17;0.17;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;0;1;0;0.112;1
17;36;0.57;0.57;35;0.53;0.53;8;12;2016;20;42;1.1;1.1;0.04;0.04;0;0;1;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
17;35;0.53;0.53;36;0.57;0.57;9;12;2016;9;3;1.1;1.1;-0.04;-0.04;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;4
18;37;1;1;38;0.11;0.11;5;12;2016;11;6;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
18;38;0.9;0.9;37;0.07;0.07;5;12;2016;19;29;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
18;37;0.77;0.77;38;0.28;0.28;5;12;2016;21;39;1.05;1.05;0.49;0.49;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;0
18;38;0.28;0.28;37;0.77;0.77;6;12;2016;15;5;1.05;1.05;-0.49;-0.49;0;0;1;0;0;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;1;0;0;0.054;2
18;37;0.77;0.77;38;0.28;0.28;6;12;2016;15;44;1.05;1.05;0.49;0.49;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;3
18;38;0.53;0.53;37;0.55;0.55;6;12;2016;16;42;1.08;1.08;-0.02;-0.02;0;0;1;0;0;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
18;37;0.58;0.58;38;0.51;0.51;7;12;2016;20;8;1.09;1.09;0.07;0.07;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;1;0;0;0;0.0588;0
18;38;0.51;0.51;37;0.58;0.58;7;12;2016;20;29;1.09;1.09;-0.07;-0.07;0;0;1;0;0;1;0;0;0;0;0;0.024;0;0;1;0;0.026;0;1;0;0;0;0.16;0;1;0;0;0;0.3;4
19;39;1;1;40;0.11;0.11;5;12;2016;22;7;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
19;40;0.9;0.9;39;0.07;0.07;6;12;2016;15;59;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
19;39;0.69;0.69;40;0.16;0.16;6;12;2016;21;22;0.85;0.85;0.53;0.53;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;0;1;0;0.112;1
19;40;0.82;0.82;39;0.15;0.15;8;12;2016;12;14;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
19;39;0.71;0.71;40;0.38;0.38;8;12;2016;12;38;1.09;1.09;0.33;0.33;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
19;40;0.76;0.76;39;0.22;0.22;9;12;2016;19;44;0.98;0.98;0.54;0.54;0;1;0;0;0.18;1;0;0;0;0;0;0.024;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
19;39;0.58;0.58;40;0.55;0.55;9;12;2016;23;21;1.13;1.13;0.03;0.03;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
19;40;0.6;0.6;39;0.43;0.43;10;12;2016;0;31;1.03;1.03;0.17;0.17;0;0;0;1;0.0486;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
19;39;0.43;0.43;40;0.6;0.6;10;12;2016;0;34;1.03;1.03;-0.17;-0.17;0;0;0;1;0.036;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;4
20;41;0.86;0.86;42;0.1;0.1;5;12;2016;20;34;0.96;0.96;0.76;0.76;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;0
20;42;0.1;0.1;41;0.86;0.86;5;12;2016;21;31;0.96;0.96;-0.76;-0.76;0;0;1;0;0;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.054;2
20;41;0.86;0.86;42;0.1;0.1;6;12;2016;7;28;0.96;0.96;0.76;0.76;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;3
20;42;0.9;0.9;41;0.07;0.07;6;12;2016;8;21;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
20;41;0.84;0.84;42;0.26;0.26;6;12;2016;21;38;1.1;1.1;0.58;0.58;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
20;42;0.26;0.26;41;0.84;0.84;7;12;2016;8;29;1.1;1.1;-0.58;-0.58;0;0;1;0;0;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;2
20;41;0.84;0.84;42;0.26;0.26;7;12;2016;14;24;1.1;1.1;0.58;0.58;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;3
20;42;0.26;0.26;41;0.84;0.84;7;12;2016;15;25;1.1;1.1;-0.58;-0.58;0;0;1;0;0;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;2
20;41;0.84;0.84;42;0.26;0.26;7;12;2016;16;51;1.1;1.1;0.58;0.58;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;3
20;42;0.82;0.82;41;0.15;0.15;7;12;2016;17;38;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
20;41;0.82;0.82;42;0.29;0.29;7;12;2016;20;49;1.11;1.11;0.53;0.53;0;1;0;0;0;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
20;42;0.59;0.59;41;0.53;0.53;7;12;2016;22;56;1.12;1.12;0.06;0.06;0;1;0;0;0.18;0;0;0;1;0;0;0.08;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
20;41;0.67;0.67;42;0.44;0.44;8;12;2016;9;44;1.11;1.11;0.23;0.23;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
20;42;0.59;0.59;41;0.53;0.53;8;12;2016;18;23;1.12;1.12;0.06;0.06;0;1;0;0;0.18;0;0;0;1;0;0;0.08;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
20;41;0.73;0.73;42;0.32;0.32;8;12;2016;23;0;1.05;1.05;0.41;0.41;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
20;42;0.57;0.57;41;0.42;0.42;9;12;2016;19;0;0.99;0.99;0.15;0.15;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;0;1;0;0.026;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
20;41;0.64;0.64;42;0.44;0.44;9;12;2016;20;48;1.08;1.08;0.2;0.2;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
20;42;0.56;0.56;41;0.57;0.57;10;12;2016;9;15;1.13;1.13;-0.01;-0.01;0;1;0;0;0.18;0;0;1;0;0;0;0.0448;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
20;41;0.6;0.6;42;0.49;0.49;10;12;2016;11;27;1.09;1.09;0.11;0.11;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
21;43;1;1;44;0.11;0.11;5;12;2016;9;53;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
21;44;0.82;0.82;43;0.15;0.15;6;12;2016;18;2;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
21;43;0.75;0.75;44;0.19;0.19;7;12;2016;21;49;0.94;0.94;0.56;0.56;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;0;0;0;0;1;0;0;0;1;0;0;0.28;1
21;44;0.77;0.77;43;0.11;0.11;8;12;2016;11;45;0.88;0.88;0.66;0.66;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
21;43;0.82;0.82;44;0.1;0.1;8;12;2016;15;15;0.92;0.92;0.72;0.72;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
21;44;0.68;0.68;43;0.45;0.45;9;12;2016;10;53;1.13;1.13;0.23;0.23;0;0;1;0;0;1;0;0;0;0;0;0.024;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
21;43;0.58;0.58;44;0.55;0.55;9;12;2016;11;24;1.13;1.13;0.03;0.03;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
21;44;0.55;0.55;43;0.58;0.58;9;12;2016;11;34;1.13;1.13;-0.03;-0.03;0;0;1;0;0;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;4
22;45;1;0;46;1;0;5;12;2016;14;45;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
22;46;1;0.38;45;0.62;0;6;12;2016;0;50;1.62;0.38;0.38;0.38;0;1;0;0;0.18;0;0;0;0;1;0;0;0;1;0;0;0.2;0;0;1;0;0;0;1;0;0;0;0;0;1
22;45;0.97;0.97;46;0.13;0.13;6;12;2016;21;12;1.1;1.1;0.84;0.84;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
22;46;0.9;0.44;45;0.44;0;7;12;2016;1;2;1.34;0.44;0.46;0.44;0;1;0;0;0.18;0;0;0;0;1;0;0;0;1;0;0;0.2;0;0;0;0;1;0.0576;1;0;0;0;0;0;1
22;45;0.79;0.61;46;0.44;0.28;7;12;2016;12;23;1.23;0.89;0.35;0.33;0;1;0;0;0;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;1;0;0;0;0;0;1;0;0;0.28;1
22;46;0.65;0.65;45;0.29;0.29;7;12;2016;23;41;0.94;0.94;0.36;0.36;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
22;45;0.67;0.67;46;0.42;0.42;8;12;2016;9;42;1.09;1.09;0.25;0.25;0;1;0;0;0;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
22;46;0.5;0.5;45;0.62;0.62;9;12;2016;0;49;1.12;1.12;-0.12;-0.12;0;0;1;0;0;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
22;45;0.55;0.55;46;0.55;0.55;9;12;2016;11;51;1.1;1.1;0;0;0;1;0;0;0;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
22;46;0.55;0.55;45;0.55;0.55;9;12;2016;15;51;1.1;1.1;0;0;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
23;47;1;1;48;0.11;0.11;5;12;2016;11;30;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
23;48;0.9;0.9;47;0.07;0.07;6;12;2016;15;22;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
23;47;0.86;0.86;48;0.1;0.1;6;12;2016;23;46;0.96;0.96;0.76;0.76;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
23;48;0.87;0.87;47;0.16;0.16;7;12;2016;12;46;1.03;1.03;0.71;0.71;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
23;47;0.77;0.77;48;0.33;0.33;7;12;2016;14;46;1.1;1.1;0.44;0.44;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
23;48;0.69;0.69;47;0.43;0.43;8;12;2016;1;27;1.12;1.12;0.26;0.26;0;0;1;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
23;47;0.63;0.63;48;0.37;0.37;8;12;2016;15;52;1;1;0.26;0.26;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
23;48;0.69;0.53;47;0.58;0.42;8;12;2016;22;53;1.27;0.95;0.11;0.11;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
23;47;0.58;0.58;48;0.55;0.55;9;12;2016;19;42;1.13;1.13;0.03;0.03;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
23;48;0.55;0.55;47;0.58;0.58;10;12;2016;0;43;1.13;1.13;-0.03;-0.03;0;0;1;0;0;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;4
24;49;1;1;50;0.11;0.11;5;12;2016;18;33;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
24;50;0.9;0.9;49;0.07;0.07;6;12;2016;2;38;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
24;49;0.97;0.97;50;0.13;0.13;6;12;2016;13;23;1.1;1.1;0.84;0.84;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
24;50;0.74;0.74;49;0.29;0.29;6;12;2016;22;30;1.03;1.03;0.45;0.45;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
24;49;0.78;0.78;50;0.27;0.27;7;12;2016;16;52;1.05;1.05;0.51;0.51;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
24;50;0.69;0.69;49;0.43;0.43;7;12;2016;22;22;1.12;1.12;0.26;0.26;0;0;1;0;0;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
24;49;0.63;0.63;50;0.49;0.49;8;12;2016;13;43;1.12;1.12;0.14;0.14;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
24;50;0.54;0.54;49;0.49;0.49;8;12;2016;22;59;1.03;1.03;0.05;0.05;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;1;0;0;0;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
25;51;1;1;52;0.11;0.11;5;12;2016;10;50;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
25;52;0.9;0.9;51;0.07;0.07;5;12;2016;19;30;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
25;51;0.51;0.51;52;0.22;0.22;6;12;2016;14;47;0.73;0.73;0.29;0.29;0;0;0;1;0.036;1;0;0;0;0;0;0.16;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;0;1;0;0.112;1
25;52;0.74;0.74;51;0.29;0.29;7;12;2016;8;7;1.03;1.03;0.45;0.45;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
25;51;0.67;0.67;52;0.42;0.42;7;12;2016;18;45;1.09;1.09;0.25;0.25;0;1;0;0;0;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
25;52;0.62;0.62;51;0.38;0.38;8;12;2016;8;28;1;1;0.24;0.24;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
25;51;0.55;0.55;52;0.55;0.55;8;12;2016;10;45;1.1;1.1;0;0;0;1;0;0;0;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
25;52;0.55;0.55;51;0.55;0.55;8;12;2016;18;37;1.1;1.1;0;0;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
26;53;1;1;54;0.11;0.11;5;12;2016;11;34;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
26;54;0.9;0.9;53;0.07;0.07;5;12;2016;22;45;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
26;53;1;1;54;0.11;0.11;5;12;2016;23;1;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
26;54;0.77;0.77;53;0.11;0.11;6;12;2016;19;45;0.88;0.88;0.66;0.66;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
26;53;0.67;0.67;54;0.4;0.4;6;12;2016;23;39;1.07;1.07;0.27;0.27;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;0;1;0;0.128;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
